Time Frame,Location Id,Location,Median Rent,Crime
2012/11/1,8,Manawatu-Whanganui,240,3938.302557
2012/11/1,9,Wellington,350,3093.129533
2012/11/1,12,West Coast,250,3264.595781
2012/11/1,13,Canterbury,339,8854.835955
2012/11/1,14,Otago,280,3172.975393
2012/11/1,15,Southland,200,2822.55208
2012/11/1,17,Nelson,305,3264.595781
2012/12/1,1,Northland,280,4362
2012/12/1,2,Auckland,410,8908
2012/12/1,3,Waikato,290,6014
2012/12/1,4,Bay of Plenty,300,4780
2012/12/1,5,Gisborne,255,5502
2012/12/1,7,Taranaki,280,3754
2012/12/1,8,Manawatu-Whanganui,230,3904
2012/12/1,9,Wellington,350,3058.5
2012/12/1,12,West Coast,260,3217
2012/12/1,13,Canterbury,350,8889
2012/12/1,14,Otago,280,3130
2012/12/1,15,Southland,200,2798
2012/12/1,17,Nelson,320,3217
2013/1/1,1,Northland,270,4329.348108
2013/1/1,2,Auckland,420,8869.662429
2013/1/1,3,Waikato,290,5958.030309
2013/1/1,4,Bay of Plenty,300,4728.866213
2013/1/1,5,Gisborne,260,5482.862307
2013/1/1,7,Taranaki,270,3724.967568
2013/1/1,8,Manawatu-Whanganui,228,3864.191937
2013/1/1,9,Wellington,375,3021.503681
2013/1/1,12,West Coast,250,3175.297847
2013/1/1,13,Canterbury,350,8891.474075
2013/1/1,14,Otago,315,3091.667337
2013/1/1,15,Southland,200,2772.373803
2013/1/1,17,Nelson,328,3175.297847
2013/2/1,1,Northland,265,4298.453537
2013/2/1,2,Auckland,410,8831.386334
2013/2/1,3,Waikato,290,5902.336599
2013/2/1,4,Bay of Plenty,285,4682.463707
2013/2/1,5,Gisborne,250,5466.685432
2013/2/1,7,Taranaki,280,3698.725786
2013/2/1,8,Manawatu-Whanganui,220,3819.655777
2013/2/1,9,Wellington,380,2982.453884
2013/2/1,12,West Coast,250,3139.016564
2013/2/1,13,Canterbury,350,8864.477468
2013/2/1,14,Otago,270,3057.64323
2013/2/1,15,Southland,210,2745.777341
2013/2/1,17,Nelson,329,3139.016564
2013/3/1,1,Northland,275,4269.106468
2013/3/1,2,Auckland,400,8793.158049
2013/3/1,3,Waikato,285,5847.416241
2013/3/1,4,Bay of Plenty,295,4640.539487
2013/3/1,5,Gisborne,270,5452.797731
2013/3/1,7,Taranaki,270,3674.89832
2013/3/1,8,Manawatu-Whanganui,225,3771.481297
2013/3/1,9,Wellington,358,2941.764177
2013/3/1,12,West Coast,250,3107.359098
2013/3/1,13,Canterbury,345,8811.92098
2013/3/1,14,Otago,280,3027.353257
2013/3/1,15,Southland,205,2718.354032
2013/3/1,17,Nelson,323,3107.359098
2013/4/1,1,Northland,280,4241.09708
2013/4/1,2,Auckland,415,8754.963907
2013/4/1,3,Waikato,290,5793.766606
2013/4/1,4,Bay of Plenty,300,4602.840557
2013/4/1,5,Gisborne,260,5440.52756
2013/4/1,7,Taranaki,280,3653.108834
2013/4/1,8,Manawatu-Whanganui,220,3720.758276
2013/4/1,9,Wellington,350,2899.848133
2013/4/1,12,West Coast,250,3079.528396
2013/4/1,13,Canterbury,350,8737.71541
2013/4/1,14,Otago,280,3000.222998
2013/4/1,15,Southland,220,2690.247292
2013/4/1,17,Nelson,320,3079.528396
2013/5/1,1,Northland,273,4214.215551
2013/5/1,2,Auckland,420,8716.790243
2013/5/1,3,Waikato,290,5741.885065
2013/5/1,4,Bay of Plenty,300,4569.113919
2013/5/1,5,Gisborne,260,5429.203275
2013/5/1,7,Taranaki,280,3632.980993
2013/5/1,8,Manawatu-Whanganui,220,3668.576493
2013/5/1,9,Wellington,345,2857.119319
2013/5/1,12,West Coast,255,3054.727407
2013/5/1,13,Canterbury,350,8645.77156
2013/5/1,14,Otago,290,2975.67803
2013/5/1,15,Southland,205,2661.60054
2013/5/1,17,Nelson,325,3054.727407
2013/6/1,1,Northland,270,4188.252062
2013/6/1,2,Auckland,420,8678.62339
2013/6/1,3,Waikato,290,5692.268986
2013/6/1,4,Bay of Plenty,300,4539.106579
2013/6/1,5,Gisborne,270,5418.153232
2013/6/1,7,Taranaki,280,3614.138462
2013/6/1,8,Manawatu-Whanganui,220,3616.025724
2013/6/1,9,Wellington,350,2813.991308
2013/6/1,12,West Coast,245,3032.159077
2013/6/1,13,Canterbury,350,8540.00023
2013/6/1,14,Otago,295,2953.143932
2013/6/1,15,Southland,200,2632.557193
2013/6/1,17,Nelson,315,3032.159077
2013/7/1,1,Northland,280,4162.996792
2013/7/1,2,Auckland,420,8640.449682
2013/7/1,3,Waikato,280,5645.415742
2013/7/1,4,Bay of Plenty,300,4512.56554
2013/7/1,5,Gisborne,260,5406.705787
2013/7/1,7,Taranaki,280,3596.204905
2013/7/1,8,Manawatu-Whanganui,210,3564.195749
2013/7/1,9,Wellington,350,2770.877668
2013/7/1,12,West Coast,250,3011.026354
2013/7/1,13,Canterbury,350,8424.312221
2013/7/1,14,Otago,265,2932.046282
2013/7/1,15,Southland,210,2603.260668
2013/7/1,17,Nelson,320,3011.026354
2013/8/1,1,Northland,270,4138.23992
2013/8/1,2,Auckland,420,8602.255453
2013/8/1,3,Waikato,290,5601.822703
2013/8/1,4,Bay of Plenty,290,4489.237806
2013/8/1,5,Gisborne,270,5394.189297
2013/8/1,7,Taranaki,280,3578.803987
2013/8/1,8,Manawatu-Whanganui,220,3514.176345
2013/8/1,9,Wellington,350,2728.19197
2013/8/1,12,West Coast,230,2990.532185
2013/8/1,13,Canterbury,360,8302.618333
2013/8/1,14,Otago,260,2911.810659
2013/8/1,15,Southland,218,2573.854384
2013/8/1,17,Nelson,300,2990.532185
2013/9/1,1,Northland,270,4113.771625
2013/9/1,2,Auckland,420,8564.027036
2013/9/1,3,Waikato,290,5561.987238
2013/9/1,4,Bay of Plenty,300,4468.870381
2013/9/1,5,Gisborne,260,5379.932117
2013/9/1,7,Taranaki,280,3561.559373
2013/9/1,8,Manawatu-Whanganui,220,3467.057289
2013/9/1,9,Wellington,350,2686.347784
2013/9/1,12,West Coast,260,2969.879517
2013/9/1,13,Canterbury,360,8178.829366
2013/9/1,14,Otago,270,2891.862641
2013/9/1,15,Southland,210,2544.481757
2013/9/1,17,Nelson,330,2969.879517
2013/10/1,1,Northland,270,4089.382088
2013/10/1,2,Auckland,420,8525.750766
2013/10/1,3,Waikato,295,5526.406719
2013/10/1,4,Bay of Plenty,295,4451.210269
2013/10/1,5,Gisborne,265,5363.262603
2013/10/1,7,Taranaki,280,3544.094727
2013/10/1,8,Manawatu-Whanganui,225,3423.928362
2013/10/1,9,Wellington,340,2645.758681
2013/10/1,12,West Coast,250,2948.271299
2013/10/1,13,Canterbury,360,8056.856121
2013/10/1,14,Otago,285,2871.627806
2013/10/1,15,Southland,210,2515.286206
2013/10/1,17,Nelson,310,2948.271299
2013/11/1,1,Northland,270,4064.861486
2013/11/1,2,Auckland,420,8487.412976
2013/11/1,3,Waikato,295,5495.578516
2013/11/1,4,Bay of Plenty,300,4436.004474
2013/11/1,5,Gisborne,263,5343.509112
2013/11/1,7,Taranaki,290,3526.033715
2013/11/1,8,Manawatu-Whanganui,250,3385.879339
2013/11/1,9,Wellington,350,2606.838229
2013/11/1,12,West Coast,250,2924.910478
2013/11/1,13,Canterbury,370,7940.609399
2013/11/1,14,Otago,290,2850.531733
2013/11/1,15,Southland,215,2486.411148
2013/11/1,17,Nelson,308,2924.910478
2013/12/1,1,Northland,270,4040
2013/12/1,2,Auckland,420,8449
2013/12/1,3,Waikato,300,5470
2013/12/1,4,Bay of Plenty,300,4423
2013/12/1,5,Gisborne,255,5320
2013/12/1,7,Taranaki,280,3507
2013/12/1,8,Manawatu-Whanganui,240,3354
2013/12/1,9,Wellington,360,2570
2013/12/1,12,West Coast,250,2899
2013/12/1,13,Canterbury,375,7834
2013/12/1,14,Otago,290,2828
2013/12/1,15,Southland,220,2458
2013/12/1,17,Nelson,310,2899
2014/1/1,1,Northland,280,4014.671895
2014/1/1,2,Auckland,430,8410.425426
2014/1/1,3,Waikato,310,5449.922837
2014/1/1,4,Bay of Plenty,300,4411.878713
2014/1/1,5,Gisborne,260,5292.242168
2014/1/1,7,Taranaki,280,3486.696103
2014/1/1,8,Manawatu-Whanganui,225,3329.066255
2014/1/1,9,Wellington,390,2535.572555
2014/1/1,12,West Coast,250,2869.98004
2014/1/1,13,Canterbury,390,7740.018048
2014/1/1,14,Otago,340,2803.627429
2014/1/1,15,Southland,210,2430.19881
2014/1/1,17,Nelson,340,2869.98004
2014/2/1,1,Northland,275,3989.087784
2014/2/1,2,Auckland,420,8371.311857
2014/2/1,3,Waikato,300,5434.615878
2014/2/1,4,Bay of Plenty,300,4402.061925
2014/2/1,5,Gisborne,265,5260.456697
2014/2/1,7,Taranaki,280,3465.139963
2014/2/1,8,Manawatu-Whanganui,220,3310.598547
2014/2/1,9,Wellington,395,2503.544424
2014/2/1,12,West Coast,250,2838.239672
2014/2/1,13,Canterbury,390,7657.970957
2014/2/1,14,Otago,280,2777.685811
2014/2/1,15,Southland,200,2403.164147
2014/2/1,17,Nelson,330,2838.239672
2014/3/1,1,Northland,275,3963.542365
2014/3/1,2,Auckland,425,8331.20915
2014/3/1,3,Waikato,290,5423.102271
2014/3/1,4,Bay of Plenty,300,4392.905812
2014/3/1,5,Gisborne,260,5225.043217
2014/3/1,7,Taranaki,280,3442.428375
2014/3/1,8,Manawatu-Whanganui,240,3297.80345
2014/3/1,9,Wellington,370,2473.819127
2014/3/1,12,West Coast,250,2804.4052
2014/3/1,13,Canterbury,385,7586.245468
2014/3/1,14,Otago,280,2750.616184
2014/3/1,15,Southland,213,2377.055207
2014/3/1,17,Nelson,320,2804.4052
2014/4/1,1,Northland,270,3938.330337
2014/4/1,2,Auckland,430,8289.667162
2014/4/1,3,Waikato,300,5414.405164
2014/4/1,4,Bay of Plenty,300,4383.766549
2014/4/1,5,Gisborne,270,5186.401355
2014/4/1,7,Taranaki,280,3418.658133
2014/4/1,8,Manawatu-Whanganui,240,3289.887541
2014/4/1,9,Wellington,360,2446.300186
2014/4/1,12,West Coast,250,2769.102924
2014/4/1,13,Canterbury,380,7523.228319
2014/4/1,14,Otago,285,2722.859583
2014/4/1,15,Southland,230,2352.03119
2014/4/1,17,Nelson,313,2769.102924
2014/5/1,1,Northland,280,3913.746398
2014/5/1,2,Auckland,440,8246.23575
2014/5/1,3,Waikato,295,5407.547704
2014/5/1,4,Bay of Plenty,300,4374.000309
2014/5/1,5,Gisborne,270,5144.930737
2014/5/1,7,Taranaki,280,3393.926031
2014/5/1,8,Manawatu-Whanganui,225,3286.057393
2014/5/1,9,Wellington,350,2420.891122
2014/5/1,12,West Coast,265,2732.959146
2014/5/1,13,Canterbury,380,7467.306248
2014/5/1,14,Otago,300,2694.857044
2014/5/1,15,Southland,220,2328.251293
2014/5/1,17,Nelson,330,2732.959146
2014/6/1,1,Northland,270,3890.085246
2014/6/1,2,Auckland,440,8200.464772
2014/6/1,3,Waikato,290,5401.553039
2014/6/1,4,Bay of Plenty,300,4362.963269
2014/6/1,5,Gisborne,260,5101.030992
2014/6/1,7,Taranaki,290,3368.328865
2014/6/1,8,Manawatu-Whanganui,225,3285.519582
2014/6/1,9,Wellington,350,2397.495456
2014/6/1,12,West Coast,243,2696.600169
2014/6/1,13,Canterbury,385,7416.865994
2014/6/1,14,Otago,300,2667.049602
2014/6/1,15,Southland,214,2305.874713
2014/6/1,17,Nelson,330,2696.600169
2014/7/1,1,Northland,280,3867.641581
2014/7/1,2,Auckland,430,8151.904084
2014/7/1,3,Waikato,290,5395.444316
2014/7/1,4,Bay of Plenty,300,4350.011603
2014/7/1,5,Gisborne,250,5055.101748
2014/7/1,7,Taranaki,283,3341.963428
2014/7/1,8,Manawatu-Whanganui,230,3287.480683
2014/7/1,9,Wellington,340,2376.016709
2014/7/1,12,West Coast,250,2660.652293
2014/7/1,13,Canterbury,375,7370.294296
2014/7/1,14,Otago,280,2639.878293
2014/7/1,15,Southland,213,2285.060649
2014/7/1,17,Nelson,330,2660.652293
2014/8/1,1,Northland,280,3846.710101
2014/8/1,2,Auckland,440,8100.103544
2014/8/1,3,Waikato,300,5388.244683
2014/8/1,4,Bay of Plenty,300,4334.501485
2014/8/1,5,Gisborne,275,5007.542632
2014/8/1,7,Taranaki,285,3314.926516
2014/8/1,8,Manawatu-Whanganui,225,3291.147272
2014/8/1,9,Wellington,350,2356.358402
2014/8/1,12,West Coast,250,2625.741821
2014/8/1,13,Canterbury,385,7325.977893
2014/8/1,14,Otago,280,2613.784153
2014/8/1,15,Southland,220,2265.9683
2014/8/1,17,Nelson,323,2625.741821
2014/9/1,1,Northland,278,3827.585504
2014/9/1,2,Auckland,440,8044.613008
2014/9/1,3,Waikato,290,5378.977288
2014/9/1,4,Bay of Plenty,300,4315.789091
2014/9/1,5,Gisborne,270,4958.753271
2014/9/1,7,Taranaki,285,3287.314923
2014/9/1,8,Manawatu-Whanganui,220,3295.725922
2014/9/1,9,Wellington,350,2338.424057
2014/9/1,12,West Coast,250,2592.495054
2014/9/1,13,Canterbury,385,7282.303523
2014/9/1,14,Otago,295,2589.208218
2014/9/1,15,Southland,210,2248.756862
2014/9/1,17,Nelson,325,2592.495054
2014/10/1,1,Northland,275,3810.562489
2014/10/1,2,Auckland,450,7984.982334
2014/10/1,3,Waikato,295,5366.665277
2014/10/1,4,Bay of Plenty,300,4293.230596
2014/10/1,5,Gisborne,280,4909.133294
2014/10/1,7,Taranaki,300,3259.225442
2014/10/1,8,Manawatu-Whanganui,225,3300.423211
2014/10/1,9,Wellington,345,2322.117194
2014/10/1,12,West Coast,245,2561.538293
2014/10/1,13,Canterbury,380,7237.657925
2014/10/1,14,Otago,280,2566.591524
2014/10/1,15,Southland,210,2233.585534
2014/10/1,17,Nelson,330,2561.538293
2014/11/1,1,Northland,260,3795.935755
2014/11/1,2,Auckland,450,7920.761379
2014/11/1,3,Waikato,300,5350.331798
2014/11/1,4,Bay of Plenty,300,4266.182174
2014/11/1,5,Gisborne,270,4859.082328
2014/11/1,7,Taranaki,280,3230.75487
2014/11/1,8,Manawatu-Whanganui,250,3304.445711
2014/11/1,9,Wellington,365,2307.341335
2014/11/1,12,West Coast,250,2533.497841
2014/11/1,13,Canterbury,395,7190.427838
2014/11/1,14,Otago,300,2546.375106
2014/11/1,15,Southland,215,2220.613514
2014/11/1,17,Nelson,330,2533.497841
2014/12/1,1,Northland,280,3784
2014/12/1,2,Auckland,450,7851.5
2014/12/1,3,Waikato,300,5329
2014/12/1,4,Bay of Plenty,320,4234
2014/12/1,5,Gisborne,270,4809
2014/12/1,7,Taranaki,310,3202
2014/12/1,8,Manawatu-Whanganui,243,3307
2014/12/1,9,Wellington,370,2294
2014/12/1,12,West Coast,280,2509
2014/12/1,13,Canterbury,395,7139
2014/12/1,14,Otago,300,2529
2014/12/1,15,Southland,220,2210
2014/12/1,17,Nelson,325,2509
2015/1/1,1,Northland,280,3774.968362
2015/1/1,2,Auckland,450,7777.025914
2015/1/1,3,Waikato,320,5302.113414
2015/1/1,4,Bay of Plenty,320,4196.384561
2015/1/1,5,Gisborne,260,4759.252935
2015/1/1,7,Taranaki,290,3173.110868
2015/1/1,8,Manawatu-Whanganui,240,3307.455658
2015/1/1,9,Wellington,395,2282.020624
2015/1/1,12,West Coast,250,2488.503059
2015/1/1,13,Canterbury,410,7082.288225
2015/1/1,14,Otago,340,2514.762764
2015/1/1,15,Southland,215,2201.829219
2015/1/1,17,Nelson,350,2488.503059
2015/2/1,1,Northland,290,3768.727733
2015/2/1,2,Auckland,450,7698.278276
2015/2/1,3,Waikato,320,5270.797111
2015/2/1,4,Bay of Plenty,310,4154.413592
2015/2/1,5,Gisborne,270,4710.075741
2015/2/1,7,Taranaki,295,3144.450473
2015/2/1,8,Manawatu-Whanganui,230,3305.834295
2015/2/1,9,Wellington,410,2271.426292
2015/2/1,12,West Coast,230,2471.793265
2015/2/1,13,Canterbury,410,7021.314628
2015/2/1,14,Otago,280,2503.382043
2015/2/1,15,Southland,200,2195.885515
2015/2/1,17,Nelson,320,2471.793265
2015/3/1,1,Northland,300,3765.083446
2015/3/1,2,Auckland,450,7616.474103
2015/3/1,3,Waikato,300,5236.596548
2015/3/1,4,Bay of Plenty,320,4109.509139
2015/3/1,5,Gisborne,270,4661.670025
2015/3/1,7,Taranaki,290,3116.435056
2015/3/1,8,Manawatu-Whanganui,225,3302.320526
2015/3/1,9,Wellington,375,2262.264003
2015/3/1,12,West Coast,250,2458.488853
2015/3/1,13,Canterbury,395,6957.628397
2015/3/1,14,Otago,285,2494.432005
2015/3/1,15,Southland,220,2191.878263
2015/3/1,17,Nelson,335,2458.488853
2015/4/1,1,Northland,290,3763.840832
2015/4/1,2,Auckland,460,7532.830409
2015/4/1,3,Waikato,310,5201.057181
2015/4/1,4,Bay of Plenty,320,4063.093249
2015/4/1,5,Gisborne,295,4614.237393
2015/4/1,7,Taranaki,290,3089.480858
2015/4/1,8,Manawatu-Whanganui,233,3297.098968
2015/4/1,9,Wellington,370,2254.580754
2015/4/1,12,West Coast,250,2448.208056
2015/4/1,13,Canterbury,395,6892.778722
2015/4/1,14,Otago,300,2487.486817
2015/4/1,15,Southland,230,2189.516837
2015/4/1,17,Nelson,340,2448.208056
2015/5/1,1,Northland,290,3764.805224
2015/5/1,2,Auckland,465,7448.564211
2015/5/1,3,Waikato,300,5165.724465
2015/5/1,4,Bay of Plenty,330,4016.587969
2015/5/1,5,Gisborne,275,4567.979448
2015/5/1,7,Taranaki,280,3064.004119
2015/5/1,8,Manawatu-Whanganui,240,3290.354237
2015/5/1,9,Wellington,370,2248.423543
2015/5/1,12,West Coast,250,2440.569109
2015/5/1,13,Canterbury,395,6828.314791
2015/5/1,14,Otago,300,2482.120646
2015/5/1,15,Southland,220,2188.510609
2015/5/1,17,Nelson,330,2440.569109
2015/6/1,1,Northland,285,3767.781954
2015/6/1,2,Auckland,470,7364.892523
2015/6/1,3,Waikato,300,5132.143856
2015/6/1,4,Bay of Plenty,330,3971.415346
2015/6/1,5,Gisborne,275,4523.097799
2015/6/1,7,Taranaki,300,3040.421079
2015/6/1,8,Manawatu-Whanganui,230,3282.270948
2015/6/1,9,Wellington,369,2243.83937
2015/6/1,12,West Coast,250,2435.190247
2015/6/1,13,Canterbury,390,6765.785793
2015/6/1,14,Otago,300,2477.90766
2015/6/1,15,Southland,220,2188.568955
2015/6/1,17,Nelson,320,2435.190247
2015/7/1,1,Northland,300,3772.576352
2015/7/1,2,Auckland,470,7283.032362
2015/7/1,3,Waikato,300,5101.860812
2015/7/1,4,Bay of Plenty,330,3928.997425
2015/7/1,5,Gisborne,280,4479.794049
2015/7/1,7,Taranaki,290,3019.147979
2015/7/1,8,Manawatu-Whanganui,240,3273.033718
2015/7/1,9,Wellington,365,2240.875231
2015/7/1,12,West Coast,240,2431.689705
2015/7/1,13,Canterbury,380,6706.740918
2015/7/1,14,Otago,293,2474.422027
2015/7/1,15,Southland,220,2189.401248
2015/7/1,17,Nelson,340,2431.689705
2015/8/1,1,Northland,290,3778.993752
2015/8/1,2,Auckland,480,7204.200743
2015/8/1,3,Waikato,320,5076.420786
2015/8/1,4,Bay of Plenty,330,3890.756254
2015/8/1,5,Gisborne,270,4438.269805
2015/8/1,7,Taranaki,300,3000.60106
2015/8/1,8,Manawatu-Whanganui,230,3262.827162
2015/8/1,9,Wellington,350,2239.578126
2015/8/1,12,West Coast,230,2429.685718
2015/8/1,13,Canterbury,380,6652.729355
2015/8/1,14,Otago,290,2471.237913
2015/8/1,15,Southland,220,2190.716861
2015/8/1,17,Nelson,345,2429.685718
2015/9/1,1,Northland,290,3786.839484
2015/9/1,2,Auckland,480,7129.614682
2015/9/1,3,Waikato,320,5057.369236
2015/9/1,4,Bay of Plenty,335,3858.113879
2015/9/1,5,Gisborne,280,4398.726673
2015/9/1,7,Taranaki,300,2985.196562
2015/9/1,8,Manawatu-Whanganui,230,3251.835896
2015/9/1,9,Wellington,350,2239.995052
2015/9/1,12,West Coast,220,2428.796518
2015/9/1,13,Canterbury,380,6605.300292
2015/9/1,14,Otago,295,2467.929486
2015/9/1,15,Southland,225,2192.225169
2015/9/1,17,Nelson,340,2428.796518
2015/10/1,1,Northland,300,3795.918882
2015/10/1,2,Auckland,480,7060.491194
2015/10/1,3,Waikato,320,5046.251618
2015/10/1,4,Bay of Plenty,340,3832.492348
2015/10/1,5,Gisborne,280,4361.366257
2015/10/1,7,Taranaki,300,2973.350726
2015/10/1,8,Manawatu-Whanganui,235,3240.244536
2015/10/1,9,Wellington,360,2242.173007
2015/10/1,12,West Coast,233,2428.640343
2015/10/1,13,Canterbury,380,6566.00292
2015/10/1,14,Otago,300,2464.070913
2015/10/1,15,Southland,220,2193.635546
2015/10/1,17,Nelson,343,2428.640343
2015/11/1,1,Northland,300,3806.037277
2015/11/1,2,Auckland,480,6998.047295
2015/11/1,3,Waikato,320,5044.613387
2015/11/1,4,Bay of Plenty,340,3815.313706
2015/11/1,5,Gisborne,280,4326.390165
2015/11/1,7,Taranaki,290,2965.479791
2015/11/1,8,Manawatu-Whanganui,260,3228.237699
2015/11/1,9,Wellington,380,2246.158991
2015/11/1,12,West Coast,220,2428.835425
2015/11/1,13,Canterbury,390,6536.386426
2015/11/1,14,Otago,320,2459.236362
2015/11/1,15,Southland,235,2194.657365
2015/11/1,17,Nelson,345,2428.835425
2015/12/1,1,Northland,310,3817
2015/12/1,2,Auckland,478,6943.5
2015/12/1,3,Waikato,330,5054
2015/12/1,4,Bay of Plenty,340,3808
2015/12/1,5,Gisborne,270,4294
2015/12/1,7,Taranaki,300,2962
2015/12/1,8,Manawatu-Whanganui,260,3216
2015/12/1,9,Wellington,375,2252
2015/12/1,12,West Coast,230,2429
2015/12/1,13,Canterbury,385,6518
2015/12/1,14,Otago,300,2453
2015/12/1,15,Southland,230,2195
2015/12/1,17,Nelson,355,2429
2016/1/1,1,Northland,300,3828.581394
2016/1/1,2,Auckland,481,6897.734808
2016/1/1,3,Waikato,340,5075.445267
2016/1/1,4,Bay of Plenty,360,3811.502603
2016/1/1,5,Gisborne,280,4264.384404
2016/1/1,7,Taranaki,310,2963.170032
2016/1/1,8,Manawatu-Whanganui,245,3203.728589
2016/1/1,9,Wellington,400,2259.679439
2016/1/1,12,West Coast,250,2428.853209
2016/1/1,13,Canterbury,399,6511.753819
2016/1/1,14,Otago,360,2445.06978
2016/1/1,15,Southland,220,2194.449592
2016/1/1,17,Nelson,350,2428.853209
2016/2/1,1,Northland,310,3840.431839
2016/2/1,2,Auckland,480,6860.31115
2016/2/1,3,Waikato,340,5107.936417
2016/2/1,4,Bay of Plenty,350,3824.890188
2016/2/1,5,Gisborne,278,4237.680152
2016/2/1,7,Taranaki,300,2968.61833
2016/2/1,8,Manawatu-Whanganui,250,3191.670755
2016/2/1,9,Wellington,410,2268.926333
2016/2/1,12,West Coast,220,2428.517822
2016/2/1,13,Canterbury,390,6516.002011
2016/2/1,14,Otago,285,2435.688794
2016/2/1,15,Southland,220,2193.099347
2016/2/1,17,Nelson,350,2428.517822
2016/3/1,1,Northland,305,3852.170726
2016/3/1,2,Auckland,480,6830.45694
2016/3/1,3,Waikato,320,5149.949035
2016/3/1,4,Bay of Plenty,360,3846.760756
2016/3/1,5,Gisborne,288,4214.011056
2016/3/1,7,Taranaki,300,2977.815775
2016/3/1,8,Manawatu-Whanganui,250,3180.086319
2016/3/1,9,Wellington,390,2279.406112
2016/3/1,12,West Coast,230,2428.217515
2016/3/1,13,Canterbury,383,6528.459693
2016/3/1,14,Otago,300,2425.233921
2016/3/1,15,Southland,240,2191.119239
2016/3/1,17,Nelson,350,2428.217515
2016/4/1,1,Northland,300,3863.417444
2016/4/1,2,Auckland,490,6807.400091
2016/4/1,3,Waikato,340,5199.958705
2016/4/1,4,Bay of Plenty,360,3875.712306
2016/4/1,5,Gisborne,290,4193.500927
2016/4/1,7,Taranaki,320,2990.233251
2016/4/1,8,Manawatu-Whanganui,250,3169.235104
2016/4/1,9,Wellington,380,2290.784207
2016/4/1,12,West Coast,240,2428.175965
2016/4/1,13,Canterbury,380,6546.84198
2016/4/1,14,Otago,320,2414.082038
2016/4/1,15,Southland,240,2188.67924
2016/4/1,17,Nelson,350,2428.175965
2016/5/1,1,Northland,310,3873.791386
2016/5/1,2,Auckland,490,6790.368518
2016/5/1,3,Waikato,340,5256.44101
2016/5/1,4,Bay of Plenty,370,3910.342837
2016/5/1,5,Gisborne,270,4176.273575
2016/5/1,7,Taranaki,293,3005.341638
2016/5/1,8,Manawatu-Whanganui,250,3159.376932
2016/5/1,9,Wellington,380,2302.726048
2016/5/1,12,West Coast,230,2428.616848
2016/5/1,13,Canterbury,377,6568.863988
2016/5/1,14,Otago,330,2402.610024
2016/5/1,15,Southland,240,2185.949325
2016/5/1,17,Nelson,350,2428.616848
2016/6/1,1,Northland,310,3882.91194
2016/6/1,2,Auckland,490,6778.590135
2016/6/1,3,Waikato,325,5317.871535
2016/6/1,4,Bay of Plenty,360,3949.250349
2016/6/1,5,Gisborne,280,4162.452812
2016/6/1,7,Taranaki,300,3022.61182
2016/6/1,8,Manawatu-Whanganui,240,3150.771625
